Feature	Genes	SGD_name	gene_biotype	meta_logFC	SE	SD	start_position	end_position	strand	length	chromosome_name	Feature_definition	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	Count	Betweenness_value	Degree_value	node_type	node_type_abbrev	WTC_membership	Cluster	Condition	Cluster_number
GCD7	YLR291C	S000004282	ORF	2.2385600700469	0.107588441141674	0.152153032617135	718317	719462	-1	1146	XII	General Control Derepressed	GO:0006446	Regulation of translational initiation	5/153	21/5800	0.000172986274896426	0.00129194253954178	0.000946544149978549	5	1282.93520447077	21	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Autophagy-coding genes	NA
CAT2	YML042W	S000004506	ORF	2.96679052153588	0.0832197861419952	0.117690550219798	192788	194800	1	2013	XIII	Carnitine AcetylTransferase	GO:0019752	Carboxylic acid metabolic process	53/153	430/5800	3.57362593064526e-23	2.96253589650492e-20	2.17050753892875e-20	53	821.010378906382	22	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
CAT2	YML042W	S000004506	ORF	2.96679052153588	0.0832197861419952	0.117690550219798	192788	194800	1	2013	XIII	Carnitine AcetylTransferase	GO:0006575	Cellular modified amino acid metabolic process	8/153	64/5800	0.00024685220806331	0.00169124364036763	0.00123909285822122	8	821.010378906382	22	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISU1	YPL135W	S000006056	ORF	3.20279517659799	0.216117199627406	0.305635874775171	297553	298050	1	498	XVI	IScU homolog	GO:0055072	Iron ion homeostasis	10/153	61/5800	3.45347373524402e-06	4.77154954419549e-05	3.49588481620316e-05	10	341.27727718727	9	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISU1	YPL135W	S000006056	ORF	3.20279517659799	0.216117199627406	0.305635874775171	297553	298050	1	498	XVI	IScU homolog	GO:0006879	Cellular iron ion homeostasis	9/153	48/5800	3.40231287924094e-06	4.77154954419549e-05	3.49588481620316e-05	9	341.27727718727	9	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISU1	YPL135W	S000006056	ORF	3.20279517659799	0.216117199627406	0.305635874775171	297553	298050	1	498	XVI	IScU homolog	GO:0019725	Cellular homeostasis	19/153	224/5800	5.45225811080356e-06	6.64694407920022e-05	4.86989617636788e-05	19	341.27727718727	9	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISU1	YPL135W	S000006056	ORF	3.20279517659799	0.216117199627406	0.305635874775171	297553	298050	1	498	XVI	IScU homolog	GO:0016226	Iron-sulfur cluster assembly	11/153	22/5800	1.652017854857e-12	1.52169200186273e-10	1.11487052895028e-10	11	341.27727718727	9	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISU1	YPL135W	S000006056	ORF	3.20279517659799	0.216117199627406	0.305635874775171	297553	298050	1	498	XVI	IScU homolog	GO:0051186	Cofactor metabolic process	31/153	262/5800	6.51454119381777e-13	7.71507807096419e-11	5.65246656967346e-11	31	341.27727718727	9	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISU1	YPL135W	S000006056	ORF	3.20279517659799	0.216117199627406	0.305635874775171	297553	298050	1	498	XVI	IScU homolog	GO:0031163	Metallo-sulfur cluster assembly	11/153	22/5800	1.652017854857e-12	1.52169200186273e-10	1.11487052895028e-10	11	341.27727718727	9	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISA2	YPR067W	S000006271	ORF	2.21572117117576	0.0401073815007058	0.0567204028695699	682220	682777	1	558	XVI	Iron Sulfur Assembly	GO:0031163	Metallo-sulfur cluster assembly	11/153	22/5800	1.652017854857e-12	1.52169200186273e-10	1.11487052895028e-10	11	270.821997079782	5	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISA2	YPR067W	S000006271	ORF	2.21572117117576	0.0401073815007058	0.0567204028695699	682220	682777	1	558	XVI	Iron Sulfur Assembly	GO:0016226	Iron-sulfur cluster assembly	11/153	22/5800	1.652017854857e-12	1.52169200186273e-10	1.11487052895028e-10	11	270.821997079782	5	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISA2	YPR067W	S000006271	ORF	2.21572117117576	0.0401073815007058	0.0567204028695699	682220	682777	1	558	XVI	Iron Sulfur Assembly	GO:0051186	Cofactor metabolic process	31/153	262/5800	6.51454119381777e-13	7.71507807096419e-11	5.65246656967346e-11	31	270.821997079782	5	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISA2	YPR067W	S000006271	ORF	2.21572117117576	0.0401073815007058	0.0567204028695699	682220	682777	1	558	XVI	Iron Sulfur Assembly	GO:0019752	Carboxylic acid metabolic process	53/153	430/5800	3.57362593064526e-23	2.96253589650492e-20	2.17050753892875e-20	53	270.821997079782	5	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
ISA2	YPR067W	S000006271	ORF	2.21572117117576	0.0401073815007058	0.0567204028695699	682220	682777	1	558	XVI	Iron Sulfur Assembly	GO:0044283	Small molecule biosynthetic process	37/153	391/5800	2.84417466407711e-12	2.14347345138175e-10	1.57041988628947e-10	37	270.821997079782	5	Non-Hub-Non-Bottleneck	NHNB	2	Cluster 2	Lipid metabolism-coding genes	NA
TIM12	YBR091C	S000000295	ORF	2.71323653715514	0.0359189183528599	0.0507970214803863	427155	427484	-1	330	II	Translocase of the Inner Membrane	GO:0006839	Mitochondrial transport	38/85	107/5800	9.46256417518026e-46	9.72278468999772e-44	6.47438601459702e-44	38	632.083850698523	15	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM12	YBR091C	S000000295	ORF	2.71323653715514	0.0359189183528599	0.0507970214803863	427155	427484	-1	330	II	Translocase of the Inner Membrane	GO:0061024	Membrane organization	26/85	203/5800	2.37324657029798e-18	4.06418475163529e-17	2.70633380823454e-17	26	632.083850698523	15	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM12	YBR091C	S000000295	ORF	2.71323653715514	0.0359189183528599	0.0507970214803863	427155	427484	-1	330	II	Translocase of the Inner Membrane	GO:0007005	Mitochondrion organization	49/85	269/5800	1.62190224823078e-44	1.3332036480457e-42	8.87778072715794e-43	49	632.083850698523	15	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM12	YBR091C	S000000295	ORF	2.71323653715514	0.0359189183528599	0.0507970214803863	427155	427484	-1	330	II	Translocase of the Inner Membrane	GO:0072655	Establishment of protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	632.083850698523	15	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM12	YBR091C	S000000295	ORF	2.71323653715514	0.0359189183528599	0.0507970214803863	427155	427484	-1	330	II	Translocase of the Inner Membrane	GO:0070585	Protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	632.083850698523	15	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM12	YBR091C	S000000295	ORF	2.71323653715514	0.0359189183528599	0.0507970214803863	427155	427484	-1	330	II	Translocase of the Inner Membrane	GO:0006626	Protein targeting to mitochondrion	33/85	63/5800	1.62083026317044e-46	2.42001923790764e-44	1.61148675081569e-44	33	632.083850698523	15	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM12	YBR091C	S000000295	ORF	2.71323653715514	0.0359189183528599	0.0507970214803863	427155	427484	-1	330	II	Translocase of the Inner Membrane	GO:0007006	Mitochondrial membrane organization	24/85	54/5800	2.86164133281579e-31	1.17613458778729e-29	7.83186048981163e-30	24	632.083850698523	15	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
BCS1	YDR375C	S000002783	ORF	2.43021616912535	0.0984732796066749	0.139262247551118	1225166	1226536	-1	1371	IV	ubiquinol-cytochrome c reductase (bc1) Synthesis	GO:0070585	Protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	980.359752609642	37	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
BCS1	YDR375C	S000002783	ORF	2.43021616912535	0.0984732796066749	0.139262247551118	1225166	1226536	-1	1371	IV	ubiquinol-cytochrome c reductase (bc1) Synthesis	GO:0007006	Mitochondrial membrane organization	24/85	54/5800	2.86164133281579e-31	1.17613458778729e-29	7.83186048981163e-30	24	980.359752609642	37	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
BCS1	YDR375C	S000002783	ORF	2.43021616912535	0.0984732796066749	0.139262247551118	1225166	1226536	-1	1371	IV	ubiquinol-cytochrome c reductase (bc1) Synthesis	GO:0061024	Membrane organization	26/85	203/5800	2.37324657029798e-18	4.06418475163529e-17	2.70633380823454e-17	26	980.359752609642	37	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
BCS1	YDR375C	S000002783	ORF	2.43021616912535	0.0984732796066749	0.139262247551118	1225166	1226536	-1	1371	IV	ubiquinol-cytochrome c reductase (bc1) Synthesis	GO:0072655	Establishment of protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	980.359752609642	37	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
BCS1	YDR375C	S000002783	ORF	2.43021616912535	0.0984732796066749	0.139262247551118	1225166	1226536	-1	1371	IV	ubiquinol-cytochrome c reductase (bc1) Synthesis	GO:0007005	Mitochondrion organization	49/85	269/5800	1.62190224823078e-44	1.3332036480457e-42	8.87778072715794e-43	49	980.359752609642	37	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM9	YEL020W-A	S000007256	ORF	3.56935806198054	0.00922465644459747	0.0130456342521821	117211	117474	1	264	V	Translocase of the Inner Mitochondrial membrane	GO:0007005	Mitochondrion organization	49/85	269/5800	1.62190224823078e-44	1.3332036480457e-42	8.87778072715794e-43	49	741.022532319962	28	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM9	YEL020W-A	S000007256	ORF	3.56935806198054	0.00922465644459747	0.0130456342521821	117211	117474	1	264	V	Translocase of the Inner Mitochondrial membrane	GO:0070585	Protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	741.022532319962	28	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM9	YEL020W-A	S000007256	ORF	3.56935806198054	0.00922465644459747	0.0130456342521821	117211	117474	1	264	V	Translocase of the Inner Mitochondrial membrane	GO:0061024	Membrane organization	26/85	203/5800	2.37324657029798e-18	4.06418475163529e-17	2.70633380823454e-17	26	741.022532319962	28	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM9	YEL020W-A	S000007256	ORF	3.56935806198054	0.00922465644459747	0.0130456342521821	117211	117474	1	264	V	Translocase of the Inner Mitochondrial membrane	GO:0072655	Establishment of protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	741.022532319962	28	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM9	YEL020W-A	S000007256	ORF	3.56935806198054	0.00922465644459747	0.0130456342521821	117211	117474	1	264	V	Translocase of the Inner Mitochondrial membrane	GO:0006626	Protein targeting to mitochondrion	33/85	63/5800	1.62083026317044e-46	2.42001923790764e-44	1.61148675081569e-44	33	741.022532319962	28	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM9	YEL020W-A	S000007256	ORF	3.56935806198054	0.00922465644459747	0.0130456342521821	117211	117474	1	264	V	Translocase of the Inner Mitochondrial membrane	GO:0007006	Mitochondrial membrane organization	24/85	54/5800	2.86164133281579e-31	1.17613458778729e-29	7.83186048981163e-30	24	741.022532319962	28	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM9	YEL020W-A	S000007256	ORF	3.56935806198054	0.00922465644459747	0.0130456342521821	117211	117474	1	264	V	Translocase of the Inner Mitochondrial membrane	GO:0006839	Mitochondrial transport	38/85	107/5800	9.46256417518026e-46	9.72278468999772e-44	6.47438601459702e-44	38	741.022532319962	28	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
ECM10	YEL030W	S000000756	ORF	2.29953976920312	0.11136931888286	0.157500001196394	94644	96578	1	1935	V	ExtraCellular Mutant	GO:0072655	Establishment of protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	200.073240659307	9	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
ECM10	YEL030W	S000000756	ORF	2.29953976920312	0.11136931888286	0.157500001196394	94644	96578	1	1935	V	ExtraCellular Mutant	GO:0042026	Protein refolding	5/85	16/5800	2.31069329782157e-06	1.10429644814496e-05	7.35349152305518e-06	5	200.073240659307	9	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
ECM10	YEL030W	S000000756	ORF	2.29953976920312	0.11136931888286	0.157500001196394	94644	96578	1	1935	V	ExtraCellular Mutant	GO:0006839	Mitochondrial transport	38/85	107/5800	9.46256417518026e-46	9.72278468999772e-44	6.47438601459702e-44	38	200.073240659307	9	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
ECM10	YEL030W	S000000756	ORF	2.29953976920312	0.11136931888286	0.157500001196394	94644	96578	1	1935	V	ExtraCellular Mutant	GO:0007005	Mitochondrion organization	49/85	269/5800	1.62190224823078e-44	1.3332036480457e-42	8.87778072715794e-43	49	200.073240659307	9	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
ECM10	YEL030W	S000000756	ORF	2.29953976920312	0.11136931888286	0.157500001196394	94644	96578	1	1935	V	ExtraCellular Mutant	GO:0070585	Protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	200.073240659307	9	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
ECM10	YEL030W	S000000756	ORF	2.29953976920312	0.11136931888286	0.157500001196394	94644	96578	1	1935	V	ExtraCellular Mutant	GO:0006626	Protein targeting to mitochondrion	33/85	63/5800	1.62083026317044e-46	2.42001923790764e-44	1.61148675081569e-44	33	200.073240659307	9	Non-Hub-Non-Bottleneck	NHNB	3	Cluster 3	Proteostasis-coding genes	NA
JAC1	YGL018C	S000002986	ORF	2.04493561699658	0.00920408810635842	0.013016546229289	459110	459664	-1	555	VII	J-type Accessory Chaperone	GO:0051604	Protein maturation	8/85	84/5800	2.68963304435197e-05	0.000118864428089103	7.91516232633291e-05	8	1184.42764675982	29	Hub-Non-Bottleneck	HNB	3	Cluster 3	Lipid metabolism-coding genes	NA
JAC1	YGL018C	S000002986	ORF	2.04493561699658	0.00920408810635842	0.013016546229289	459110	459664	-1	555	VII	J-type Accessory Chaperone	GO:0055114	Oxidation-reduction process	16/85	452/5800	0.000729445063625996	0.00270091820856112	0.00179853690415134	16	1184.42764675982	29	Hub-Non-Bottleneck	HNB	3	Cluster 3	Lipid metabolism-coding genes	NA
JAC1	YGL018C	S000002986	ORF	2.04493561699658	0.00920408810635842	0.013016546229289	459110	459664	-1	555	VII	J-type Accessory Chaperone	GO:0045333	Cellular respiration	12/85	110/5800	4.88654876255095e-08	2.54224245747904e-07	1.69287498769253e-07	12	1184.42764675982	29	Hub-Non-Bottleneck	HNB	3	Cluster 3	Lipid metabolism-coding genes	NA
TIM54	YJL054W	S000003590	ORF	2.62202015091787	0.185778171853367	0.262730010227911	334265	335701	1	1437	X	Translocase of the Inner Mitochondrial membrane	GO:0061024	Membrane organization	26/85	203/5800	2.37324657029798e-18	4.06418475163529e-17	2.70633380823454e-17	26	526.132321721669	44	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM54	YJL054W	S000003590	ORF	2.62202015091787	0.185778171853367	0.262730010227911	334265	335701	1	1437	X	Translocase of the Inner Mitochondrial membrane	GO:0070585	Protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	526.132321721669	44	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM54	YJL054W	S000003590	ORF	2.62202015091787	0.185778171853367	0.262730010227911	334265	335701	1	1437	X	Translocase of the Inner Mitochondrial membrane	GO:0006839	Mitochondrial transport	38/85	107/5800	9.46256417518026e-46	9.72278468999772e-44	6.47438601459702e-44	38	526.132321721669	44	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM54	YJL054W	S000003590	ORF	2.62202015091787	0.185778171853367	0.262730010227911	334265	335701	1	1437	X	Translocase of the Inner Mitochondrial membrane	GO:0006626	Protein targeting to mitochondrion	33/85	63/5800	1.62083026317044e-46	2.42001923790764e-44	1.61148675081569e-44	33	526.132321721669	44	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM54	YJL054W	S000003590	ORF	2.62202015091787	0.185778171853367	0.262730010227911	334265	335701	1	1437	X	Translocase of the Inner Mitochondrial membrane	GO:0007005	Mitochondrion organization	49/85	269/5800	1.62190224823078e-44	1.3332036480457e-42	8.87778072715794e-43	49	526.132321721669	44	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM54	YJL054W	S000003590	ORF	2.62202015091787	0.185778171853367	0.262730010227911	334265	335701	1	1437	X	Translocase of the Inner Mitochondrial membrane	GO:0007006	Mitochondrial membrane organization	24/85	54/5800	2.86164133281579e-31	1.17613458778729e-29	7.83186048981163e-30	24	526.132321721669	44	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM54	YJL054W	S000003590	ORF	2.62202015091787	0.185778171853367	0.262730010227911	334265	335701	1	1437	X	Translocase of the Inner Mitochondrial membrane	GO:0072655	Establishment of protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	526.132321721669	44	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
PAM16	YJL104W	S000003640	ORF	2.173894310285	0.136095162538534	0.192467624635366	227327	227776	1	450	X	Presequence translocase-Associated Motor	GO:0007005	Mitochondrion organization	49/85	269/5800	1.62190224823078e-44	1.3332036480457e-42	8.87778072715794e-43	49	223.220713621637	29	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
PAM16	YJL104W	S000003640	ORF	2.173894310285	0.136095162538534	0.192467624635366	227327	227776	1	450	X	Presequence translocase-Associated Motor	GO:0006626	Protein targeting to mitochondrion	33/85	63/5800	1.62083026317044e-46	2.42001923790764e-44	1.61148675081569e-44	33	223.220713621637	29	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
PAM16	YJL104W	S000003640	ORF	2.173894310285	0.136095162538534	0.192467624635366	227327	227776	1	450	X	Presequence translocase-Associated Motor	GO:0072655	Establishment of protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	223.220713621637	29	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
PAM16	YJL104W	S000003640	ORF	2.173894310285	0.136095162538534	0.192467624635366	227327	227776	1	450	X	Presequence translocase-Associated Motor	GO:0006839	Mitochondrial transport	38/85	107/5800	9.46256417518026e-46	9.72278468999772e-44	6.47438601459702e-44	38	223.220713621637	29	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
PAM16	YJL104W	S000003640	ORF	2.173894310285	0.136095162538534	0.192467624635366	227327	227776	1	450	X	Presequence translocase-Associated Motor	GO:0070585	Protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	223.220713621637	29	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM17	YJL143W	S000003679	ORF	2.34529324885634	0.179607141548892	0.254002855477507	147101	147577	1	477	X	Translocase of the Inner Mitochondrial membrane	GO:0072655	Establishment of protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	1566.83276916185	39	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM17	YJL143W	S000003679	ORF	2.34529324885634	0.179607141548892	0.254002855477507	147101	147577	1	477	X	Translocase of the Inner Mitochondrial membrane	GO:0007005	Mitochondrion organization	49/85	269/5800	1.62190224823078e-44	1.3332036480457e-42	8.87778072715794e-43	49	1566.83276916185	39	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM17	YJL143W	S000003679	ORF	2.34529324885634	0.179607141548892	0.254002855477507	147101	147577	1	477	X	Translocase of the Inner Mitochondrial membrane	GO:0006626	Protein targeting to mitochondrion	33/85	63/5800	1.62083026317044e-46	2.42001923790764e-44	1.61148675081569e-44	33	1566.83276916185	39	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
TIM17	YJL143W	S000003679	ORF	2.34529324885634	0.179607141548892	0.254002855477507	147101	147577	1	477	X	Translocase of the Inner Mitochondrial membrane	GO:0070585	Protein localization to mitochondrion	34/85	70/5800	1.76643739993259e-46	2.42001923790764e-44	1.61148675081569e-44	34	1566.83276916185	39	Hub-Non-Bottleneck	HNB	3	Cluster 3	Proteostasis-coding genes	NA
